ds,yhat,yhat_lower,yhat_upper,StoreType
2014-11-25,2016290.8524081532,1444944.5563253884,2556502.9230079884,d
2014-11-26,1975133.049906427,1411453.183933828,2535973.575972384,d
2014-11-27,1997949.423171058,1414302.0411473133,2582961.321179569,d
2014-11-28,2227171.696751761,1656226.8985181227,2806527.205132119,d
2014-11-29,2024552.425639511,1466492.8411082989,2554041.7234973777,d
2014-12-01,2617722.9679406695,2070922.0730208429,3192359.322440177,d
2014-12-02,2218762.462841186,1627704.0923964998,2802816.5472541978,d
2014-12-03,2188145.319493584,1600282.5276231663,2741082.434030599,d
2014-12-04,2219716.006447955,1666084.082289896,2799067.904480543,d
2014-12-05,2455610.816470042,1916520.078124312,3012219.9146167343,d
2014-12-06,2257322.239928534,1634009.3024432089,2811005.2962756744,d
2014-12-08,2851307.2980297785,2222969.8935877583,3365984.2311199177,d
2014-12-09,2448546.803643913,1869645.9111741472,2983799.809851693,d
2014-12-10,2411228.9812338226,1847259.7529192942,2981202.2405741387,d
2014-12-11,2433200.63570935,1849527.0340317837,3037621.4729420086,d
2014-12-12,2656661.140486519,2088991.5591001082,3221284.0417434927,d
2014-12-13,2443226.217778748,1865207.9218696954,2979304.794450047,d
2014-12-15,2999562.340104697,2429425.2537226886,3559992.567657506,d
2014-12-16,2574820.8898499585,1981348.9369847274,3121883.2218571734,d
2014-12-17,2513842.500439602,2008298.3539798427,3110226.605919521,d
2014-12-18,2510840.1424094685,1937721.6593660417,3067680.255220109,d
2014-12-19,2708408.092414076,2147701.9404397053,3257072.3079858148,d
2014-12-20,2468577.0912915873,1887877.1858351235,2990661.5471225567,d
2014-12-21,365935.6490515624,-244853.04092738856,887101.4954347486,d
2014-12-22,2972316.463535412,2385048.350081555,3525666.1834169035,d
2014-12-23,2522222.394162029,1941050.123836452,3106713.2148428387,d
2014-12-24,2437272.599457299,1841778.3842555077,3022882.923749944,d
2014-12-26,121531.71973703266,-449506.76665425004,652828.6926516917,d
2014-12-27,2330750.4595244634,1754456.0080143956,2892716.2340133805,d
2014-12-28,212253.85217625322,-345129.6957883718,733439.6043206464,d
2014-12-29,2805449.614583458,2225229.780884936,3375701.6884894455,d
2014-12-30,2344993.7814398794,1826566.5768933755,2922065.9825602216,d
2014-12-31,2252394.7117281663,1685659.3480683058,2820509.1798304464,d
2015-01-02,2397576.300464714,1823235.8894821934,2924666.9712735405,d
2015-01-03,2140538.31393286,1549901.359787425,2719898.211002589,d
2015-01-04,25887.94740250474,-533645.6779000891,589838.011523338,d
2015-01-05,2625489.5869422816,2048588.4022610534,3192270.3471308607,d
2015-01-06,2173779.7347767996,1603517.8101825474,2754550.724502131,d
2015-01-07,2092009.94984358,1523432.071308258,2706553.3877319293,d
2015-01-08,2074522.6088031628,1479366.900337453,2635449.1693303837,d
2015-01-09,2263927.5641066255,1725302.83859213,2841927.347970511,d
2015-01-10,2022159.5883569946,1423850.9765080356,2588370.3905618438,d
2015-01-12,2539791.7634694017,1990938.2310589864,3058620.5042556757,d
2015-01-13,2104830.817366637,1565746.620113009,2695323.1590392534,d
2015-01-14,2039659.4577510506,1438478.5396686734,2633270.151665939,d
2015-01-15,2038326.5929421075,1498821.2826595497,2576408.2905497416,d
2015-01-16,2243174.279460955,1632030.0879808476,2811373.804164697,d
2015-01-17,2015899.8238181775,1426337.8656465244,2545922.162042487,d
2015-01-19,2558894.412477252,1982233.1007352276,3089093.9058834896,d
2015-01-20,2134507.3458583886,1510869.949096937,2682548.2767370534,d
2015-01-21,2078372.9022910916,1551429.0181371642,2642863.895165842,d
2015-01-22,2084489.3000505548,1520811.9643763085,2651064.1005218686,d
2015-01-23,2295185.183755493,1760757.310133218,2840696.773298809,d
2015-01-24,2072179.5178047032,1499616.815874824,2663393.5101548424,d
2015-01-26,2619216.953622614,2016210.0059259168,3170767.078829362,d
2015-01-27,2194792.75096029,1631567.0250862478,2731938.1853750036,d
2015-01-28,2137410.7513256767,1605894.2687524797,2681005.497821025,d
2015-01-29,2141210.737445498,1571836.8321171713,2699182.9225772005,d
2015-01-30,2348673.2721735123,1790951.6182750459,2947187.310959636,d
2015-01-31,2121674.883467683,1512982.7333002074,2694712.899855722,d
2015-02-02,2659080.576852168,2123633.0531575545,3181864.244737685,d
2015-02-03,2229321.9951583915,1719026.2177924537,2805420.269792784,d
2015-02-04,2166448.599757717,1640295.5982686304,2743721.6763167954,d
2015-02-05,2164726.6324104173,1601208.4183282047,2750543.4829975846,d
2015-02-06,2366748.6028152867,1796649.7206861298,2929004.8522882033,d
2015-02-07,2134487.168107752,1579867.6146844563,2689589.4184471117,d
2015-02-09,2662201.5030620014,2110512.099642354,3164037.6389933755,d
2015-02-10,2228125.0794662596,1699859.9376214657,2799327.8198634107,d
2015-02-11,2161333.980500215,1650580.8251599558,2769901.732098546,d
2015-02-12,2156113.6837079166,1592037.0201489152,2745181.856688956,d
2015-02-13,2355064.5898693725,1777321.3772716115,2930712.7023060136,d
2015-02-14,2120158.061467898,1549819.8578907673,2675267.735414816,d
2015-02-15,25860.296762456885,-532233.1675618081,573403.2385485074,d
2015-02-16,2643822.8956944766,2066644.0263808141,3179071.496914471,d
2015-02-17,2208314.40581854,1607564.6647632811,2763454.9006779534,d
2015-02-18,2140466.292500233,1547316.1105020766,2684452.4873344633,d
2015-02-19,2134550.679604066,1582127.1851533412,2731359.997665187,d
2015-02-20,2333157.8796864892,1776426.5358915469,2914336.699385955,d
2015-02-21,2098253.5735140126,1566796.2480171048,2678568.227353157,d
2015-02-23,2622963.7069635475,2081677.0543125002,3185050.372481523,d
2015-02-24,2188512.986677192,1669083.3271163306,2786689.864560556,d
2015-02-25,2122097.0511575104,1585323.8917156875,2673818.791586428,d
2015-02-26,2118005.7289369176,1524979.6999418405,2696609.3884827215,d
2015-02-27,2318848.911006036,1725510.6266782975,2869648.495218536,d
2015-02-28,2086611.9522779149,1545738.0205562988,2694860.4939469225,d
2015-03-02,2618017.893885314,2040919.321670577,3162494.3284134413,d
2015-03-03,2187616.845126264,1616128.8800651322,2698025.2216630215,d
2015-03-04,2125720.072906697,1600456.7735823737,2712456.0288704196,d
2015-03-05,2126606.2575206086,1517773.2122462112,2731947.8763753166,d
2015-03-06,2332862.1482470194,1805094.1315631939,2918174.7074631625,d
2015-03-07,2106436.6167967767,1560187.9099837441,2695839.8692651796,d
2015-03-08,21762.310275621014,-540459.7762722229,574306.025684729,d
2015-03-09,2650443.8887326457,2088311.2249091065,3224518.725371945,d
2015-03-10,2226687.274485784,1652813.7948577567,2785172.0300579467,d
2015-03-11,2171543.5011774823,1587440.8103982622,2704459.438780453,d
2015-03-12,2179184.6511264644,1565339.2889367752,2775301.3280183906,d
2015-03-13,2392080.0357363154,1827259.8035506522,2952112.1769240024,d
2015-03-14,2172052.6015616395,1557785.8154665374,2678641.890822379,d
2015-03-15,93403.41699638264,-487702.5972460573,651840.3246448421,d
2015-03-16,2727603.153428979,2156444.5460485886,3298239.672205577,d
2015-03-17,2308724.899293227,1726707.8751773601,2874980.476355383,d
2015-03-18,2257691.7921494697,1668713.593109896,2837459.483578257,d
2015-03-19,2268556.842958007,1705518.571853879,2891837.3292399207,d
2015-03-20,2483682.9851493384,1936731.5758490548,3088040.434133224,d
2015-03-21,2264803.204826735,1709202.478816617,2817327.976200743,d
2015-03-22,186148.48104657978,-359439.4490853085,743410.738461748,d
2015-03-23,2819142.327776217,2231405.727859465,3393471.743174718,d
2015-03-24,2397836.1624097005,1855260.1592773434,2962660.6648959117,d
2015-03-25,2343158.884043725,1745900.3943655165,2911931.401271795,d
2015-03-26,2349197.94997576,1793996.3536777159,2938818.982661193,d
2015-03-27,2558379.9155195085,2004946.2008946938,3112983.485571885,d
2015-03-28,2332530.248047301,1740938.9995241002,2891304.4515133416,d
2015-03-29,246000.1217548696,-358653.93287878344,834829.6684661938,d
2015-03-30,2870358.987212898,2339508.364174492,3423217.6369007956,d
2015-03-31,2439827.1683326936,1864600.478830013,3016413.0164160216,d
2015-04-01,2375521.9227543403,1799751.0846505743,2956034.8335731765,d
2015-04-02,2371734.3307990525,1800851.7448077498,2927633.155773405,d
2015-04-04,2335679.056323458,1772250.8806625293,2865612.548716631,d
2015-04-05,240026.63978977222,-347044.28138311324,809696.6228923813,d
2015-04-06,80688.22056700499,-494414.2486070502,648192.8231845303,d
2015-04-07,2417812.774899397,1845058.1134964868,2954264.312210454,d
2015-04-08,2346975.032317604,1787816.7147858136,2927511.615163668,d
2015-04-09,2337870.463247784,1776455.953575622,2906152.366208447,d
2015-04-10,2533274.620368203,1966016.0014913203,3113045.57616324,d
2015-04-11,2295335.9198275227,1717043.496371105,2882737.4673114573,d
2015-04-12,198693.49930475815,-363838.014749281,792931.5260390837,d
2015-04-13,2815161.5421364466,2243024.9749846593,3365407.480528863,d
2015-04-14,2379154.5682426635,1737815.4994615356,2932120.3871531216,d
2015-04-15,2311927.3549311133,1733729.7686706716,2882498.250321683,d
2015-04-16,2307847.051561268,1758012.7063216541,2900278.6382223475,d
2015-04-17,2509565.717028955,1968654.345886231,3094261.6794202584,d
2015-04-18,2279073.3342858953,1698262.477746349,2817288.8389655524,d
2015-04-19,190819.22412682883,-368200.8770041513,738134.0337388546,d
2015-04-20,2816400.833787073,2197009.973929205,3377735.8700447977,d
2015-04-21,2389994.2936561806,1818246.9668129685,2964708.041446543,d
2015-04-22,2332600.2735685976,1788354.4711238642,2926615.886945507,d
2015-04-23,2338322.550224249,1777534.6306533928,2911328.315618118,d
2015-04-24,2549547.3451254508,2019068.101655084,3084298.677194334,d
2015-04-25,2328003.305405278,1785496.506463638,2863963.6235878705,d
2015-04-26,247889.86082754913,-395316.3380784002,828987.8428830002,d
2015-04-27,2880572.74127486,2282448.647765756,3399454.0050450875,d
2015-04-28,2460020.8604440633,1853386.7491669636,3040649.251541674,d
2015-04-29,2407057.9182436634,1869941.9114323854,3018108.031763835,d
2015-04-30,2415645.9685659045,1839316.1443181299,2953977.8444210626,d
2015-05-01,213873.29071454355,-329520.504471743,785592.802124306,d
2015-05-02,2405995.3378600786,1830513.9019009115,2987259.3760722796,d
2015-05-03,323609.32806106866,-265145.62914394506,874344.7889966663,d
2015-05-04,2952306.3151844293,2395493.3373715947,3517663.052430197,d
2015-05-05,2526129.792122943,1992486.9831885432,3123687.612946067,d
2015-05-06,2466021.2494729143,1934784.9195634732,3025370.5194398924,d
2015-05-07,2466100.945369084,1859298.1241220103,3016765.261878844,d
2015-05-08,2668847.4405506426,2104987.8164566425,3204065.2254793425,d
2015-05-09,2436155.745476629,1866144.1992239868,2998587.8400673717,d
2015-05-10,342461.8432483303,-243291.1765727294,898071.753995888,d
2015-05-11,2959432.45871252,2365834.3895041626,3529834.4035516526,d
2015-05-12,2521394.4192551733,1951734.6927545345,3126639.6319634924,d
2015-05-13,2449577.149857265,1863515.1222219649,3028944.279877249,d
2015-05-14,131079.80210506637,-417700.6110314987,704699.9510435928,d
2015-05-15,2630573.082127515,2061977.9618720592,3212202.138611565,d
2015-05-16,2388290.2022265494,1773564.1665162193,2953417.6386394682,d
2015-05-17,286204.3084535361,-284875.16101921455,823811.597022497,d
2015-05-18,2896182.0616503367,2305970.130251101,3455230.0456057712,d
2015-05-19,2452713.523797602,1904474.5683906726,3068843.9195101745,d
2015-05-20,2377150.1689522504,1785803.2352503643,2932213.2020819015,d
2015-05-21,2363974.6107488647,1815116.5522777515,2902805.0202943194,d
2015-05-22,2555970.3319147825,1998578.2159546209,3179837.737904596,d
2015-05-23,2315271.5365937524,1747599.7092478385,2888482.7803272884,d
2015-05-24,216481.1226359133,-365975.47616994823,795278.3670736689,d
2015-05-25,89593.07209557178,-458188.51033323875,670362.4355668416,d
2015-05-26,2394233.0504941074,1862350.3407781178,2928525.1499830345,d
2015-05-27,2326272.9022040227,1750083.4718882486,2881642.7516589127,d
2015-05-28,2321733.0976229906,1769963.1581670267,2889053.351018438,d
2015-05-29,2523144.724521929,1904481.9693944873,3083628.606942223,d
2015-05-30,2292368.9126835233,1722369.5265736266,2863251.7253093775,d
2015-05-31,203722.19251367357,-382037.0536014643,785723.6123879018,d
2015-06-01,2828669.401070107,2248930.6904324396,3409859.0427451287,d
2015-06-02,2401258.402512603,1807402.1277738172,2936513.594849266,d
2015-06-03,2342370.0257272194,1770502.4624270562,2913091.4081250024,d
2015-06-04,2346000.504032877,1748583.377220564,2891847.320288511,d
2015-06-05,2554444.355379628,2013639.2420670732,3137864.7061557174,d
2015-06-06,2329357.4640632384,1748539.3014563862,2917590.810766811,d
2015-06-07,244887.99883994367,-316808.3455018942,836594.4334938069,d
2015-06-08,2872373.8693098268,2350881.520088713,3444717.0422100583,d
2015-06-09,2445780.862721936,1907076.0996381405,3039493.492337471,d
2015-06-10,2385954.7706047646,1791945.6432704418,2958346.01221343,d
2015-06-11,2386904.7308559986,1808805.3706128222,2975393.814859673,d
2015-06-12,2590985.7004382126,1989913.3272077779,3152300.3109736834,d
2015-06-13,2359959.8327223756,1862227.5848353677,2955199.251264357,d
2015-06-14,268124.44342423766,-310750.36839798046,833762.570894932,d
2015-06-15,2887005.351122555,2333589.7339127245,3420300.959255076,d
2015-06-16,2450789.8502207235,1913900.2623814302,2999429.344914737,d
2015-06-17,2380572.7711717216,1826777.9213285297,2967294.7503473368,d
2015-06-18,2370633.0233134166,1798122.8576742734,2940961.2083093678,d
2015-06-19,2563608.7255935725,1997810.976882208,3164740.7467974043,d
2015-06-20,2321550.9037106326,1763971.7990853102,2841981.033578022,d
2015-06-21,219043.65122100525,-332131.54498623445,756168.5699069236,d
2015-06-22,2827889.756747292,2238348.0257382174,3361565.5551869967,d
2015-06-23,2382536.26829444,1797112.1740656134,2943750.12029577,d
2015-06-24,2304313.6530635366,1714127.5700899116,2892216.189001057,d
2015-06-25,2287706.1369248996,1726098.8677432952,2855406.7343623815,d
2015-06-26,2475521.497023312,1885033.988939826,2996317.674153647,d
2015-06-27,2229940.429537077,1689518.1625809912,2759954.827744211,d
2015-06-28,125633.50447440613,-437953.1603499567,668327.9301114761,d
2015-06-29,2734444.7918154597,2166681.5058026435,3285988.152120464,d
2015-06-30,2290816.678061989,1674133.5697346996,2836727.0153833227,d
2015-07-01,2216029.543801668,1685602.6673737688,2773176.92884729,d
2015-07-02,2204473.8632297656,1628466.086937092,2796424.577652631,d
2015-07-03,2398822.9406402116,1836127.975605636,3001676.587533671,d
2015-07-04,2161086.314584697,1566505.9990734134,2719438.057313584,d
2015-07-05,65731.71977391024,-514839.87068904075,589159.1611445184,d
2015-07-06,2684374.5426405203,2080360.446132471,3264572.5289933765,d
2015-07-07,2251209.1186214066,1709215.9426090005,2813948.0690046847,d
2015-07-08,2187255.3538664123,1634567.7844005271,2770334.169840888,d
2015-07-09,2186638.032123111,1633517.7819730933,2726363.9905460835,d
2015-07-10,2391766.8159593893,1812284.1973634025,2933316.6643409245,d
2015-07-11,2164396.7667834153,1576617.5521152534,2743622.3076253287,d
2015-07-12,78757.0736204302,-445017.72536064417,668057.559868252,d
2015-07-13,2706246.7378151333,2168028.027676965,3295522.8651734022,d
2015-07-14,2280871.390147375,1701650.3200185006,2838237.349211217,d
2015-07-15,2223494.573189604,1643807.919766943,2766628.2468869695,d
2015-07-16,2228120.7258470487,1665189.116731401,2824227.1272401595,d
2015-07-17,2437077.7849505874,1846607.0008354124,3001178.417581903,d
2015-07-18,2212079.1661732835,1628976.60298669,2772922.192564458,d
2015-07-19,127352.7854111793,-428770.278727782,707861.6291585745,d
2015-07-20,2754335.873574449,2163406.9912853143,3253426.028720397,d
2015-07-21,2327109.8007401507,1767656.1426145798,2902850.7845861525,d
2015-07-22,2266648.3144353903,1697524.704734608,2850672.608502133,d
2015-07-23,2267096.5312916874,1692598.6179165794,2826391.849155606,d
2015-07-24,2470948.7260475,1904705.1349626612,3023716.8961835643,d
2015-07-25,2240104.832369873,1694029.97939154,2792745.744155866,d
2015-07-26,148993.48719322728,-461491.8625653737,667795.6036402847,d
2015-07-27,2769260.555350511,2180907.531201622,3328507.0436041337,d
2015-07-28,2335197.5418816158,1766501.8481101992,2923070.8198236637,d
2015-07-29,2267983.4901919244,1691399.6751102377,2819623.8505374566,d
2015-07-30,2261957.8951028544,1660835.3811140896,2836656.8859451516,d
2015-07-31,2459792.8548132246,1900344.423027989,3039576.2223882847,d
2015-08-01,2223544.5418070056,1636443.8714739215,2810295.496761931,d
2015-08-02,127771.97036829265,-422838.1616434015,716911.2347298807,d
2015-08-03,2744222.119265526,2215472.3293262413,3337603.125779541,d
2015-08-04,2307255.9117825194,1721931.6053081013,2876274.6036428115,d
2015-08-05,2238088.7156498567,1671567.5589961354,2845408.8753762613,d
2015-08-06,2231062.9244532334,1718073.2550423902,2809978.11615583,d
2015-08-07,2428820.8444443443,1827646.8213889298,3035809.9289227324,d
2015-08-08,2193357.933960273,1661463.8396970984,2786362.401110168,d
2015-08-09,99144.3087184513,-471643.67076312465,655854.5654181195,d
2015-08-10,2717813.4781162213,2165713.646813115,3352381.7076099794,d
2015-08-11,2283592.694310428,1706080.716643721,2830973.6330430107,d
2015-08-12,2217548.433834756,1660546.6200284925,2724677.703934202,d
2015-08-13,2213864.4120488195,1606996.7795011248,2749069.3315900387,d
2015-08-14,2415020.1797629865,1854644.4495900832,3002172.5762722436,d
2015-08-15,2182850.1664492856,1626930.5861699122,2770897.1852258416,d
2015-08-16,91670.8984163187,-494976.240439534,668531.6716378208,d
2015-08-17,2712975.1748805065,2131385.891429405,3290324.2578960485,d
2015-08-18,2280867.4107679394,1730184.753373707,2893463.545445077,d
